payment_id,customer_id,payment_amount,failure_type,retry_count,successful_payments,failed_payments,customer_age_days,days_since_failure,payment_method,previous_recovery_rate,recovered
pay_04186,cust_0710,729.79,invalid_card,2,7,5,778,3.83,upi,0.583,0
pay_04187,cust_2343,8173.05,bank_timeout,2,18,2,705,4.79,card,0.9,1
pay_04188,cust_1729,252.19,bank_timeout,1,16,0,522,4.81,netbanking,1.0,1
pay_04189,cust_0250,8917.35,expired_card,3,20,3,642,3.05,card,0.87,0
pay_04190,cust_1594,800.92,authentication_failed,1,16,3,771,1.06,card,0.842,1
pay_04191,cust_1828,8037.33,authentication_failed,1,11,8,155,4.8,netbanking,0.579,0
pay_04192,cust_0862,3717.37,expired_card,1,7,5,68,2.51,card,0.583,1
pay_04193,cust_2471,6803.4,bank_timeout,2,4,1,623,3.06,netbanking,0.8,0
pay_04194,cust_0103,312.07,bank_timeout,2,5,5,88,2.75,card,0.5,1
pay_04195,cust_1900,859.09,authentication_failed,0,14,6,480,2.34,card,0.7,1
pay_04196,cust_1820,768.61,authentication_failed,0,17,1,653,0.32,upi,0.944,1
pay_04197,cust_2361,952.78,bank_timeout,2,6,7,317,0.31,card,0.462,0
pay_04198,cust_1739,627.89,bank_timeout,2,17,7,540,1.02,card,0.708,1
pay_04199,cust_1435,3777.1,invalid_card,1,4,4,51,2.06,card,0.5,0
pay_04200,cust_1493,1933.75,invalid_card,3,16,5,65,0.16,card,0.762,0
pay_04201,cust_0573,1597.82,authentication_failed,0,18,8,469,2.23,card,0.692,1
pay_04202,cust_2329,1535.22,insufficient_funds,0,8,0,347,2.57,upi,1.0,1
pay_04203,cust_1914,672.03,expired_card,1,12,4,663,2.87,upi,0.75,0
pay_04204,cust_0411,7016.53,invalid_card,1,5,2,744,2.2,card,0.714,0
pay_04205,cust_1552,542.2,insufficient_funds,1,15,0,169,2.36,card,1.0,0
pay_04206,cust_1489,5935.9,invalid_card,1,17,0,948,1.66,netbanking,1.0,0
pay_04207,cust_1033,306.5,insufficient_funds,0,4,0,539,1.78,upi,1.0,1
pay_04208,cust_0027,215.4,expired_card,2,18,3,917,2.97,upi,0.857,1
pay_04209,cust_0643,5491.1,expired_card,1,5,2,128,1.59,card,0.714,1
pay_04210,cust_2196,2532.81,insufficient_funds,3,18,3,243,4.7,upi,0.857,0
pay_04211,cust_0977,364.49,invalid_card,2,13,5,755,0.42,card,0.722,0
pay_04212,cust_1767,445.67,bank_timeout,3,9,0,751,4.05,netbanking,1.0,1
pay_04213,cust_0464,912.89,authentication_failed,0,8,5,165,2.77,card,0.615,1
pay_04214,cust_2128,878.1,insufficient_funds,1,17,4,87,1.87,netbanking,0.81,1
pay_04215,cust_0307,523.62,insufficient_funds,0,4,6,84,1.39,netbanking,0.4,0
pay_04216,cust_2238,305.17,authentication_failed,2,0,3,586,4.72,upi,0.0,0
pay_04217,cust_1753,8394.61,insufficient_funds,2,8,8,498,1.6,netbanking,0.5,0
pay_04218,cust_1934,210.08,expired_card,0,18,4,308,3.17,upi,0.818,1
pay_04219,cust_0443,928.67,expired_card,3,12,5,910,1.94,card,0.706,1
pay_04220,cust_0227,452.93,authentication_failed,2,14,6,367,2.48,upi,0.7,0
pay_04221,cust_2354,262.83,authentication_failed,3,8,3,502,0.84,upi,0.727,0
pay_04222,cust_2323,452.0,authentication_failed,3,0,1,57,0.78,netbanking,0.0,1
pay_04223,cust_1731,1142.42,bank_timeout,1,5,1,133,0.46,upi,0.833,1
pay_04224,cust_2380,717.99,invalid_card,1,20,8,141,3.94,upi,0.714,0
pay_04225,cust_1022,2073.95,expired_card,1,15,8,973,3.86,card,0.652,0
pay_04226,cust_0054,692.55,authentication_failed,2,20,2,852,1.89,upi,0.909,0
pay_04227,cust_1311,320.02,expired_card,0,1,0,762,1.87,netbanking,1.0,0
pay_04228,cust_2279,371.73,expired_card,2,1,1,903,1.64,upi,0.5,0
pay_04229,cust_0905,9803.42,authentication_failed,0,15,7,665,4.84,card,0.682,1
pay_04230,cust_1122,384.77,expired_card,0,9,4,467,2.09,netbanking,0.692,0
pay_04231,cust_2444,396.34,invalid_card,3,4,6,430,2.2,upi,0.4,0
pay_04232,cust_2267,5327.38,bank_timeout,3,13,6,399,3.06,upi,0.684,1
pay_04233,cust_1443,522.73,bank_timeout,0,13,2,218,1.97,netbanking,0.867,1
pay_04234,cust_1104,6684.92,insufficient_funds,3,5,8,559,1.25,upi,0.385,0
pay_04235,cust_0893,768.21,bank_timeout,2,2,3,109,3.42,card,0.4,1
pay_04236,cust_0807,302.65,bank_timeout,2,15,3,334,1.6,upi,0.833,1
pay_04237,cust_2367,435.62,invalid_card,0,19,6,600,0.89,upi,0.76,0
pay_04238,cust_0697,2331.89,bank_timeout,1,20,5,742,3.44,card,0.8,1
pay_04239,cust_2030,4916.81,bank_timeout,3,4,6,136,3.75,netbanking,0.4,0
pay_04240,cust_1423,321.2,invalid_card,1,9,4,182,1.71,card,0.692,0
pay_04241,cust_0354,798.06,expired_card,2,4,8,472,1.26,card,0.333,0
pay_04242,cust_2242,8412.36,insufficient_funds,3,8,1,341,1.6,netbanking,0.889,0
pay_04243,cust_0870,498.8,insufficient_funds,3,19,1,312,2.23,upi,0.95,1
pay_04244,cust_0448,5454.57,bank_timeout,3,13,8,306,0.14,card,0.619,1
pay_04245,cust_0364,259.48,invalid_card,2,15,1,702,4.79,card,0.938,1
pay_04246,cust_1413,1197.18,expired_card,1,17,7,908,1.14,netbanking,0.708,1
pay_04247,cust_2249,209.88,authentication_failed,2,7,8,561,4.44,card,0.467,0
pay_04248,cust_1568,655.16,bank_timeout,0,19,0,496,4.65,netbanking,1.0,1
pay_04249,cust_1277,416.04,insufficient_funds,0,8,5,760,3.65,upi,0.615,1
pay_04250,cust_2500,755.3,insufficient_funds,1,15,6,274,3.6,card,0.714,1
pay_04251,cust_0569,728.03,invalid_card,2,1,4,881,1.12,netbanking,0.2,0
pay_04252,cust_1581,1096.1,bank_timeout,1,5,6,805,4.14,upi,0.455,0
pay_04253,cust_1500,2929.7,bank_timeout,3,6,4,893,1.91,netbanking,0.6,0
pay_04254,cust_0798,673.01,invalid_card,3,1,0,654,2.85,card,1.0,0
pay_04255,cust_1878,1022.13,bank_timeout,3,9,1,840,0.44,card,0.9,0
pay_04256,cust_0365,716.67,expired_card,1,13,0,73,2.12,upi,1.0,0
pay_04257,cust_2212,1366.12,bank_timeout,3,19,3,580,3.27,upi,0.864,1
pay_04258,cust_1308,650.01,bank_timeout,0,20,7,315,4.35,upi,0.741,1
pay_04259,cust_1320,1889.95,expired_card,1,16,8,719,4.45,card,0.667,0
pay_04260,cust_1365,6432.68,expired_card,0,6,1,782,0.12,upi,0.857,0
pay_04261,cust_0687,8320.39,expired_card,2,5,1,338,1.51,card,0.833,1
pay_04262,cust_2095,1576.76,invalid_card,1,19,6,936,2.65,upi,0.76,0
pay_04263,cust_0821,563.47,insufficient_funds,1,10,3,984,3.8,netbanking,0.769,1
pay_04264,cust_0709,1979.88,invalid_card,0,13,8,771,2.91,upi,0.619,0
pay_04265,cust_2315,8241.02,insufficient_funds,3,10,6,942,0.62,upi,0.625,0
pay_04266,cust_2235,212.93,bank_timeout,0,4,3,626,1.76,card,0.571,0
pay_04267,cust_1489,548.17,bank_timeout,1,17,5,963,1.37,card,0.773,0
pay_04268,cust_1073,966.8,invalid_card,1,3,4,300,1.67,netbanking,0.429,0
pay_04269,cust_1945,3872.33,invalid_card,3,15,8,542,4.07,netbanking,0.652,0
pay_04270,cust_0322,818.79,invalid_card,2,5,3,958,0.96,netbanking,0.625,0
pay_04271,cust_1611,256.05,bank_timeout,3,18,3,118,0.27,card,0.857,0
pay_04272,cust_1398,332.33,expired_card,2,10,2,494,4.84,upi,0.833,1
pay_04273,cust_2291,417.87,bank_timeout,2,13,4,52,4.94,card,0.765,1
pay_04274,cust_2390,268.82,authentication_failed,2,0,7,742,2.85,netbanking,0.0,0
pay_04275,cust_2030,994.61,authentication_failed,0,20,4,605,4.85,card,0.833,0
pay_04276,cust_1885,280.86,insufficient_funds,2,2,5,374,0.65,card,0.286,1
pay_04277,cust_1339,9453.19,bank_timeout,1,6,2,930,2.42,upi,0.75,1
pay_04278,cust_0535,5858.4,authentication_failed,2,17,4,247,0.44,upi,0.81,1
pay_04279,cust_1578,2424.07,insufficient_funds,2,14,3,835,3.11,upi,0.824,1
pay_04280,cust_1649,419.22,expired_card,3,15,1,708,0.32,upi,0.938,0
pay_04281,cust_0840,6226.18,insufficient_funds,2,17,6,654,2.31,netbanking,0.739,0
pay_04282,cust_0775,932.96,bank_timeout,2,18,4,817,1.73,card,0.818,1
pay_04283,cust_0416,249.65,invalid_card,0,19,8,140,2.8,card,0.704,0
pay_04284,cust_1117,213.33,expired_card,2,3,4,32,1.86,card,0.429,0
pay_04285,cust_0245,1158.31,invalid_card,2,5,6,960,1.17,netbanking,0.455,0
pay_04286,cust_1699,5883.11,bank_timeout,2,7,2,322,1.77,upi,0.778,1
pay_04287,cust_2457,477.46,authentication_failed,3,9,4,171,1.9,card,0.692,0
pay_04288,cust_0972,8635.21,authentication_failed,2,20,2,493,3.99,netbanking,0.909,1
pay_04289,cust_1772,349.93,bank_timeout,2,12,6,155,4.69,card,0.667,0
pay_04290,cust_0654,767.91,insufficient_funds,3,18,0,651,2.23,netbanking,1.0,1
pay_04291,cust_1012,306.38,insufficient_funds,2,20,3,271,0.67,upi,0.87,1
pay_04292,cust_0225,4674.47,insufficient_funds,3,1,4,949,3.27,netbanking,0.2,0
pay_04293,cust_1916,2100.13,bank_timeout,0,15,2,66,3.45,upi,0.882,1
pay_04294,cust_1325,613.35,expired_card,3,8,7,811,1.33,upi,0.533,0
pay_04295,cust_0276,256.25,authentication_failed,1,19,4,582,3.78,upi,0.826,1
pay_04296,cust_1234,1864.28,bank_timeout,0,6,4,738,2.89,card,0.6,1
pay_04297,cust_1011,4371.7,invalid_card,0,6,6,343,2.15,upi,0.5,0
pay_04298,cust_0802,872.7,bank_timeout,2,6,4,553,3.33,card,0.6,1
pay_04299,cust_0766,2523.73,authentication_failed,2,14,7,352,2.79,upi,0.667,0
pay_04300,cust_0907,3000.86,expired_card,3,9,1,177,1.06,card,0.9,0
pay_04301,cust_0313,520.41,insufficient_funds,2,0,1,439,1.06,upi,0.0,0
pay_04302,cust_2038,2300.83,insufficient_funds,2,4,6,649,3.18,card,0.4,0
pay_04303,cust_0824,706.29,insufficient_funds,3,8,5,993,1.5,card,0.615,0
pay_04304,cust_1588,6366.95,invalid_card,2,12,7,674,4.29,netbanking,0.632,1
pay_04305,cust_0762,314.92,bank_timeout,1,4,7,659,3.9,card,0.364,0
pay_04306,cust_2254,3008.17,invalid_card,3,2,4,907,3.05,card,0.333,0
pay_04307,cust_0386,6217.16,insufficient_funds,0,6,8,319,2.96,upi,0.429,1
pay_04308,cust_1337,574.97,bank_timeout,3,18,5,757,2.08,netbanking,0.783,1
pay_04309,cust_1257,432.6,expired_card,1,19,3,191,3.69,netbanking,0.864,0
pay_04310,cust_1851,357.35,invalid_card,0,6,0,863,3.55,netbanking,1.0,1
pay_04311,cust_0912,284.68,insufficient_funds,0,4,7,247,0.22,card,0.364,0
pay_04312,cust_0570,2250.03,insufficient_funds,1,18,2,66,2.38,netbanking,0.9,1
pay_04313,cust_0603,893.91,bank_timeout,2,2,1,745,0.69,card,0.667,1
pay_04314,cust_0988,8340.93,bank_timeout,3,19,2,479,2.8,netbanking,0.905,1
pay_04315,cust_1917,4094.45,insufficient_funds,2,5,2,637,3.87,netbanking,0.714,1
pay_04316,cust_1672,8572.93,expired_card,2,6,0,949,2.07,upi,1.0,0
pay_04317,cust_0096,2351.2,authentication_failed,0,18,8,749,2.25,netbanking,0.692,0
pay_04318,cust_0207,250.95,authentication_failed,1,20,3,629,0.69,upi,0.87,0
pay_04319,cust_1187,468.53,invalid_card,3,7,3,51,3.17,netbanking,0.7,0
pay_04320,cust_0006,498.6,expired_card,1,5,7,129,4.15,upi,0.417,0
pay_04321,cust_2420,2299.53,expired_card,3,2,6,636,1.14,card,0.25,0
pay_04322,cust_1674,1116.38,insufficient_funds,3,7,2,276,2.58,netbanking,0.778,0
pay_04323,cust_0803,2471.55,insufficient_funds,1,15,6,979,0.88,card,0.714,1
pay_04324,cust_1698,666.97,expired_card,1,16,5,115,4.03,netbanking,0.762,0
pay_04325,cust_0960,2985.62,expired_card,3,13,8,311,4.05,netbanking,0.619,0
pay_04326,cust_0436,445.93,insufficient_funds,0,10,8,820,4.31,card,0.556,0
pay_04327,cust_1397,404.54,insufficient_funds,2,12,0,164,1.04,card,1.0,1
pay_04328,cust_1519,668.59,authentication_failed,0,3,4,79,2.74,netbanking,0.429,0
pay_04329,cust_0576,3570.98,invalid_card,0,4,7,127,2.05,upi,0.364,0
pay_04330,cust_2389,6891.41,authentication_failed,3,2,8,108,4.28,netbanking,0.2,0
pay_04331,cust_0815,7685.79,insufficient_funds,0,0,4,515,1.24,upi,0.0,0
pay_04332,cust_0007,495.96,bank_timeout,0,9,8,206,1.62,card,0.529,0
pay_04333,cust_0379,1467.89,expired_card,3,17,4,180,4.0,upi,0.81,0
pay_04334,cust_2305,322.81,insufficient_funds,3,13,8,767,3.68,netbanking,0.619,1
pay_04335,cust_0927,1122.3,insufficient_funds,0,6,0,249,0.23,netbanking,1.0,1
pay_04336,cust_1594,456.68,invalid_card,3,17,4,905,2.13,netbanking,0.81,0
pay_04337,cust_2206,3216.67,bank_timeout,2,16,1,554,0.62,netbanking,0.941,1
pay_04338,cust_1595,1452.42,insufficient_funds,2,14,2,901,4.63,upi,0.875,0
pay_04339,cust_2042,8462.88,bank_timeout,3,4,0,754,4.86,netbanking,1.0,0
pay_04340,cust_0305,2936.14,insufficient_funds,1,6,1,945,3.16,upi,0.857,1
pay_04341,cust_0257,9919.6,bank_timeout,1,3,8,842,1.88,upi,0.273,1
pay_04342,cust_2273,371.79,expired_card,0,11,7,120,4.15,upi,0.611,1
pay_04343,cust_0651,2921.87,insufficient_funds,3,10,6,429,2.16,netbanking,0.625,0
pay_04344,cust_0390,299.55,bank_timeout,3,0,1,564,3.47,card,0.0,0
pay_04345,cust_0073,2535.29,authentication_failed,3,20,2,853,4.75,upi,0.909,0
pay_04346,cust_1677,5416.02,insufficient_funds,0,7,3,385,4.37,upi,0.7,0
pay_04347,cust_2488,3330.15,insufficient_funds,3,20,8,788,4.79,netbanking,0.714,0
pay_04348,cust_0042,4127.2,authentication_failed,1,4,1,737,3.48,upi,0.8,0
pay_04349,cust_0265,609.28,insufficient_funds,0,8,0,78,1.31,netbanking,1.0,1
pay_04350,cust_1722,302.41,insufficient_funds,0,10,6,370,3.71,upi,0.625,0
pay_04351,cust_0607,449.23,authentication_failed,0,4,7,783,3.05,upi,0.364,0
pay_04352,cust_0029,280.37,authentication_failed,3,8,8,802,2.75,card,0.5,0
pay_04353,cust_1559,792.79,invalid_card,3,2,7,969,3.58,upi,0.222,0
pay_04354,cust_1304,2844.95,bank_timeout,3,19,1,396,4.29,netbanking,0.95,1
pay_04355,cust_2213,2079.2,insufficient_funds,1,8,5,882,0.9,netbanking,0.615,0
pay_04356,cust_1822,8547.33,expired_card,0,10,6,196,1.4,upi,0.625,0
pay_04357,cust_2189,8220.31,invalid_card,2,0,1,261,4.45,netbanking,0.0,0
pay_04358,cust_0463,1922.14,insufficient_funds,1,0,1,276,1.45,upi,0.0,1
pay_04359,cust_2204,456.54,expired_card,2,12,2,349,2.43,card,0.857,0
pay_04360,cust_1792,597.81,bank_timeout,1,15,3,268,0.33,upi,0.833,1
pay_04361,cust_2337,2552.36,bank_timeout,0,1,5,333,4.8,card,0.167,1
pay_04362,cust_1586,550.76,insufficient_funds,0,18,1,741,4.36,upi,0.947,1
pay_04363,cust_2340,2265.73,invalid_card,3,2,7,49,3.02,upi,0.222,0
pay_04364,cust_1525,8878.89,bank_timeout,3,12,2,100,0.38,upi,0.857,1
pay_04365,cust_2438,1692.55,expired_card,0,1,4,334,1.44,card,0.2,0
pay_04366,cust_1411,326.93,expired_card,3,5,7,411,2.23,netbanking,0.417,0
pay_04367,cust_0768,556.69,authentication_failed,0,10,3,500,0.24,netbanking,0.769,1
pay_04368,cust_0930,3202.07,bank_timeout,1,4,4,561,4.9,card,0.5,1
pay_04369,cust_0792,9237.28,expired_card,3,15,4,987,1.94,upi,0.789,0
pay_04370,cust_2234,1554.29,authentication_failed,1,13,8,648,2.59,upi,0.619,1
pay_04371,cust_2255,1882.17,invalid_card,2,14,8,410,2.03,upi,0.636,0
pay_04372,cust_1226,4938.99,authentication_failed,2,12,8,727,0.72,card,0.6,1
pay_04373,cust_2292,4284.94,bank_timeout,0,2,8,508,2.45,upi,0.2,0
pay_04374,cust_1611,4992.26,invalid_card,2,14,6,826,1.06,upi,0.7,0
pay_04375,cust_1826,396.68,authentication_failed,3,5,7,528,4.38,netbanking,0.417,0
pay_04376,cust_1713,6538.11,invalid_card,2,5,0,368,3.46,netbanking,1.0,0
pay_04377,cust_0125,9774.37,bank_timeout,0,12,3,298,3.88,card,0.8,1
pay_04378,cust_1354,2714.26,bank_timeout,1,2,4,943,0.45,card,0.333,0
pay_04379,cust_0957,7490.82,authentication_failed,3,16,6,352,3.96,card,0.727,0
pay_04380,cust_1039,8519.96,insufficient_funds,2,18,3,658,2.13,netbanking,0.857,1
pay_04381,cust_0152,947.8,bank_timeout,2,2,2,299,4.97,upi,0.5,0
pay_04382,cust_1533,7207.07,authentication_failed,1,10,1,418,2.76,upi,0.909,1
pay_04383,cust_0572,200.71,insufficient_funds,0,16,0,91,0.8,card,1.0,0
pay_04384,cust_1139,2438.91,invalid_card,2,10,5,487,3.45,netbanking,0.667,0
pay_04385,cust_1011,286.03,bank_timeout,0,17,3,455,2.01,card,0.85,1
pay_04386,cust_1076,2174.66,invalid_card,3,6,2,621,4.9,netbanking,0.75,0
pay_04387,cust_1857,5988.51,insufficient_funds,1,14,0,670,0.8,netbanking,1.0,1
pay_04388,cust_1225,316.71,authentication_failed,3,12,0,617,1.55,card,1.0,0
pay_04389,cust_2149,9452.5,expired_card,2,16,8,974,2.87,upi,0.667,0
pay_04390,cust_2267,991.99,insufficient_funds,2,4,0,623,4.74,card,1.0,1
pay_04391,cust_1879,290.71,insufficient_funds,1,1,2,799,0.46,card,0.333,1
pay_04392,cust_0395,3547.78,authentication_failed,0,10,4,890,0.63,upi,0.714,0
pay_04393,cust_1589,3054.95,invalid_card,2,2,0,798,0.33,upi,1.0,0
pay_04394,cust_0721,4693.2,authentication_failed,2,7,2,466,2.39,netbanking,0.778,0
pay_04395,cust_1051,463.2,insufficient_funds,1,6,3,587,4.67,card,0.667,0
pay_04396,cust_1450,9708.93,bank_timeout,2,17,5,580,0.95,card,0.773,0
pay_04397,cust_1732,9717.39,authentication_failed,1,8,3,125,4.57,card,0.727,1
pay_04398,cust_0328,975.37,authentication_failed,1,0,7,586,0.69,card,0.0,0
pay_04399,cust_0455,3145.14,invalid_card,3,15,2,891,4.22,card,0.882,0
pay_04400,cust_1039,8779.23,expired_card,3,2,1,266,4.21,netbanking,0.667,0
pay_04401,cust_1532,6684.47,bank_timeout,0,4,4,191,2.0,card,0.5,0
pay_04402,cust_1212,1858.08,invalid_card,2,11,8,248,3.57,netbanking,0.579,0
pay_04403,cust_0052,2712.93,authentication_failed,3,4,6,224,3.44,netbanking,0.4,0
pay_04404,cust_1940,918.38,invalid_card,1,3,0,207,1.25,upi,1.0,0
pay_04405,cust_1798,443.23,invalid_card,3,13,4,612,4.83,card,0.765,0
pay_04406,cust_0172,312.63,insufficient_funds,3,20,4,255,3.75,netbanking,0.833,0
pay_04407,cust_0982,571.63,insufficient_funds,0,16,7,35,3.46,card,0.696,1
pay_04408,cust_0017,1357.38,bank_timeout,1,1,8,630,1.25,card,0.111,1
pay_04409,cust_1472,2057.75,invalid_card,0,14,1,885,4.26,upi,0.933,1
pay_04410,cust_0378,1362.52,authentication_failed,0,3,7,226,2.88,netbanking,0.3,0
pay_04411,cust_1607,1805.38,invalid_card,3,1,2,506,4.75,netbanking,0.333,0
pay_04412,cust_0807,509.93,expired_card,0,12,3,159,3.74,upi,0.8,0
pay_04413,cust_0250,1698.59,insufficient_funds,3,19,4,826,3.86,netbanking,0.826,0
pay_04414,cust_1286,5651.9,expired_card,0,8,2,761,2.57,upi,0.8,1
pay_04415,cust_0035,204.2,bank_timeout,2,6,7,552,1.43,upi,0.462,0
pay_04416,cust_0400,736.88,bank_timeout,1,7,7,467,3.92,upi,0.5,1
pay_04417,cust_0674,2991.97,expired_card,0,10,4,151,2.41,card,0.714,0
pay_04418,cust_1659,309.72,insufficient_funds,0,1,0,938,1.82,netbanking,1.0,1
pay_04419,cust_0354,2793.53,invalid_card,1,19,3,670,4.78,netbanking,0.864,0
pay_04420,cust_1235,3898.63,bank_timeout,2,11,5,722,2.68,card,0.688,1
pay_04421,cust_0078,350.01,bank_timeout,1,17,2,990,1.04,card,0.895,1
pay_04422,cust_0223,1548.96,insufficient_funds,1,20,8,119,1.3,card,0.714,1
pay_04423,cust_1503,1596.37,bank_timeout,1,5,6,787,1.47,netbanking,0.455,1
pay_04424,cust_1324,9713.82,bank_timeout,3,1,1,78,2.17,card,0.5,0
pay_04425,cust_0789,8782.74,insufficient_funds,3,18,3,110,3.17,card,0.857,0
pay_04426,cust_2188,2293.92,invalid_card,0,13,0,337,0.67,netbanking,1.0,1
pay_04427,cust_1777,5515.58,insufficient_funds,1,17,2,914,0.53,card,0.895,1
pay_04428,cust_0072,656.29,insufficient_funds,3,10,3,232,3.49,netbanking,0.769,1
pay_04429,cust_0812,9609.57,authentication_failed,3,3,7,357,3.27,card,0.3,0
pay_04430,cust_2235,4923.75,expired_card,1,5,0,456,4.07,netbanking,1.0,0
pay_04431,cust_2326,786.12,insufficient_funds,1,11,8,90,3.35,card,0.579,1
pay_04432,cust_2261,2252.16,expired_card,0,1,8,560,1.81,netbanking,0.111,0
pay_04433,cust_0953,778.2,invalid_card,1,14,7,548,3.94,netbanking,0.667,1
pay_04434,cust_1182,790.89,authentication_failed,0,12,7,118,4.5,card,0.632,1
pay_04435,cust_2012,546.8,insufficient_funds,1,13,1,540,1.62,upi,0.929,1
pay_04436,cust_1864,1946.98,authentication_failed,0,1,0,799,0.18,card,1.0,1
pay_04437,cust_0370,267.3,expired_card,0,8,0,111,0.56,netbanking,1.0,0
pay_04438,cust_1013,449.4,authentication_failed,3,15,2,302,1.51,card,0.882,1
pay_04439,cust_1837,1644.28,invalid_card,0,11,8,792,4.16,netbanking,0.579,0
pay_04440,cust_0846,6101.46,insufficient_funds,0,9,8,502,3.74,netbanking,0.529,0
pay_04441,cust_0487,847.97,bank_timeout,1,12,5,462,0.69,netbanking,0.706,1
pay_04442,cust_1926,359.41,bank_timeout,3,13,1,424,3.68,upi,0.929,0
pay_04443,cust_2352,9845.62,insufficient_funds,3,12,5,496,4.61,netbanking,0.706,1
pay_04444,cust_1215,7179.39,expired_card,3,15,6,523,1.15,netbanking,0.714,0
pay_04445,cust_2077,8125.83,authentication_failed,1,20,3,829,2.43,card,0.87,0
pay_04446,cust_0918,639.24,invalid_card,3,10,7,83,2.29,upi,0.588,0
pay_04447,cust_2231,2679.39,bank_timeout,3,6,2,98,1.32,card,0.75,1
pay_04448,cust_0013,756.46,authentication_failed,0,5,2,632,3.32,netbanking,0.714,1
pay_04449,cust_1420,875.17,insufficient_funds,1,15,0,479,3.03,netbanking,1.0,1
pay_04450,cust_2385,416.68,invalid_card,1,20,1,384,3.73,card,0.952,1
pay_04451,cust_0921,1157.39,invalid_card,2,17,6,529,0.71,card,0.739,1
pay_04452,cust_1802,7418.05,bank_timeout,1,13,5,880,3.96,upi,0.722,0
pay_04453,cust_0193,3988.79,invalid_card,2,0,8,651,1.96,card,0.0,0
pay_04454,cust_2293,398.42,expired_card,3,14,0,94,3.42,upi,1.0,1
pay_04455,cust_0314,1222.29,authentication_failed,1,1,7,859,0.48,netbanking,0.125,0
pay_04456,cust_2113,774.61,insufficient_funds,0,17,6,63,1.63,card,0.739,1
pay_04457,cust_0782,7437.31,bank_timeout,0,15,4,963,0.53,upi,0.789,0
pay_04458,cust_1670,672.38,bank_timeout,2,11,1,454,3.99,card,0.917,1
pay_04459,cust_1236,422.8,bank_timeout,1,7,8,451,3.6,upi,0.467,0
pay_04460,cust_2085,509.52,expired_card,2,20,0,95,4.91,card,1.0,1
pay_04461,cust_0359,3137.74,invalid_card,3,20,7,527,2.59,netbanking,0.741,1
pay_04462,cust_0406,603.77,expired_card,3,8,1,731,4.12,upi,0.889,0
pay_04463,cust_0886,1034.6,insufficient_funds,2,1,6,990,1.12,netbanking,0.143,0
pay_04464,cust_0629,628.49,bank_timeout,0,1,0,336,3.13,upi,1.0,1
pay_04465,cust_2388,2531.08,bank_timeout,2,15,0,780,3.09,netbanking,1.0,1
pay_04466,cust_0402,371.76,invalid_card,1,18,2,704,1.29,card,0.9,1
pay_04467,cust_1602,9097.43,expired_card,0,3,2,755,1.54,upi,0.6,0
pay_04468,cust_2351,569.86,insufficient_funds,3,5,3,806,2.71,card,0.625,1
pay_04469,cust_2099,2310.63,insufficient_funds,3,18,1,535,2.31,upi,0.947,1
pay_04470,cust_0502,403.6,insufficient_funds,1,19,2,272,1.22,upi,0.905,0
pay_04471,cust_1337,1418.92,bank_timeout,3,5,8,908,2.36,upi,0.385,1
pay_04472,cust_0563,2395.41,insufficient_funds,2,3,4,842,2.29,netbanking,0.429,0
pay_04473,cust_2034,915.48,insufficient_funds,1,9,4,425,2.78,netbanking,0.692,1
pay_04474,cust_0397,3027.36,expired_card,3,7,2,763,0.9,netbanking,0.778,1
pay_04475,cust_0570,625.85,invalid_card,0,5,5,287,0.61,netbanking,0.5,0
pay_04476,cust_1403,2554.93,invalid_card,0,8,4,506,1.49,upi,0.667,0
pay_04477,cust_0370,1545.9,invalid_card,2,1,6,737,1.68,netbanking,0.143,0
pay_04478,cust_1433,2263.49,authentication_failed,2,11,1,620,4.76,card,0.917,1
pay_04479,cust_1512,7880.87,invalid_card,2,15,2,764,2.76,upi,0.882,0
pay_04480,cust_0496,833.73,expired_card,0,3,6,991,0.95,netbanking,0.333,0
pay_04481,cust_0108,1896.74,authentication_failed,3,5,4,560,1.33,upi,0.556,1
pay_04482,cust_0530,673.9,insufficient_funds,3,17,2,775,0.35,upi,0.895,1
pay_04483,cust_2293,455.6,authentication_failed,1,5,0,624,4.15,netbanking,1.0,1
pay_04484,cust_1460,2292.84,bank_timeout,2,8,7,608,0.5,card,0.533,1
pay_04485,cust_0204,417.93,bank_timeout,0,0,0,844,3.4,upi,0.0,0
pay_04486,cust_0688,2848.06,invalid_card,1,10,4,980,1.14,netbanking,0.714,0
pay_04487,cust_1767,435.96,invalid_card,0,0,3,522,3.88,upi,0.0,0
pay_04488,cust_0427,1098.4,bank_timeout,3,0,8,552,4.46,upi,0.0,0
pay_04489,cust_2303,437.86,authentication_failed,0,11,1,829,1.02,upi,0.917,1
pay_04490,cust_2090,9745.09,expired_card,2,3,1,827,2.27,netbanking,0.75,0
pay_04491,cust_1529,5069.58,bank_timeout,1,11,0,802,0.62,upi,1.0,1
pay_04492,cust_1295,1558.29,bank_timeout,1,18,7,583,4.61,netbanking,0.72,1
